Location,Date,Coliforms_/100ml,E. coli_/100ml,Clostridia_/100ml,EnterococciMF_/100ml,EnterococciMPN_/100ml,Coliphages_/100ml,Turbidity_FNU,Conductivity_mS/m,Temperature_C,Colour_mg/lPt,Colour410nm_mg/lPt
GÄVLÄXXS,2017-10-16 09:46,1100,230,26,NA,40,22,6.2,8.9,11.5,NA,NA
GÄVLÄXXS,2017-10-17 08:00,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA
GÄVLÄXXS,2017-10-18 09:25,450,98,8,NA,24,NA,4.7,8.9,11.7,15,NA
GÄVLÄXXS,2017-10-20 09:20,1100,140,14,NA,52,NA,6.3,8.6,11.1,NA,NA
GÄVLÄXXS,2017-10-23 08:00,1400,220,18,NA,77,14,9.1,8.6,10.3,NA,NA
GÄVLÄXXS,2017-10-25 09:10,2500,480,16,NA,120,NA,8.6,8.8,9.9,20,NA
GÄVLÄXXS,2017-10-27 08:19,5200,510,68,NA,260,NA,16.4,8.71,10.2,NA,NA
GÄVLÄXXS,2017-10-30 08:27,800,150,26,NA,35,22,8.3,37.8,8.8,NA,NA
GÄVLÄXXS,2017-11-01 08:58,400,110,10,30,24,NA,8.1,8.5,7.9,15,NA
GÄVLÄXXS,2017-11-03 08:30,620,70,8,NA,15,NA,5.7,29,7.7,NA,NA
GÄVLÄXXS,2017-11-06 08:40,290,31,14,NA,22,14,3.8,44.8,8,NA,NA
GÄVLÄXXS,2017-11-08 10:30,350,110,8,NA,34,NA,5.1,8.7,7.6,10,NA
GÄVLÄXXS,2017-11-10 08:27,58,13,12,NA,13,NA,4.8,8.6,7.3,NA,NA
GÄVLÄXXS,2017-11-13 08:32,930,190,18,NA,35,14,5.5,8.8,5.9,NA,NA
GÄVLÄXXS,2017-11-14 10:30,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA
GÄVLÄXXS,2017-11-15 08:24,880,170,6,NA,17,NA,4.2,8.7,5.4,15,NA
GÄVLÄXXS,2017-11-16 08:04,800,150,24,NA,38,NA,12.3,8.7,5.1,NA,NA
GÄVLÄXXS,2017-11-20 00:00,4400,500,58,NA,NA,NA,NA,NA,4.3,NA,NA
GÄVLÄXXS,2017-11-20 08:35,NA,NA,NA,NA,260,72,16,9.4,NA,NA,NA
GÄVLÄXXS,2017-11-21 14:05,2700,300,42,NA,100,NA,NA,NA,5,NA,NA
GÄVLÄXXS,2017-11-22 08:40,640,63,18,NA,27,NA,8.5,8.6,3.3,20,NA
GÄVLÄXXS,2017-11-22 12:30,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
GÄVLÄXXS,2017-11-23 07:35,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA
GÄVLÄXXS,2017-11-24 08:01,4400,310,46,NA,170,NA,11.1,9.1,4.4,NA,NA
GÄVLÄXXS,2017-11-27 08:35,1800,460,38,NA,130,16,11.4,22.7,4.1,NA,NA
GÄVLÄXXS,2017-11-29 08:40,1500,260,60,NA,61,NA,16.9,9,3.9,30,NA
GÄVLÄXXS,2017-12-01 09:05,320,63,22,NA,22,NA,9.8,8.8,3.8,NA,NA
GÄVLÄXXS,2017-12-04 07:40,460,60,8,NA,18,40,5.7,8.9,3.4,NA,NA
GÄVLÄXXS,2017-12-05 08:12,460,120,NA,NA,NA,NA,NA,NA,3.3,NA,NA
GÄVLÄXXS,2017-12-06 08:45,360,98,18,80,68,NA,5.3,8.8,3.9,20,NA
GÄVLÄXXS,2017-12-08 08:05,1500,280,56,NA,120,NA,9.5,9,4.3,NA,NA
GÄVLÄXXS,2017-12-11 00:00,580,170,20,NA,35,44,7.7,8.9,3.5,NA,NA
GÄVLÄXXS,2017-12-13 09:55,380,50,6,NA,28,NA,5.3,8.6,2.9,15,NA
GÄVLÄXXS,2017-12-14 12:50,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA
GÄVLÄXXS,2017-12-15 08:19,860,270,36,NA,44,NA,8.8,9.7,2.9,NA,NA
GÄVLÄXXS,2017-12-18 09:00,260,52,12,NA,22,8,6.3,8.8,2.5,NA,NA
GÄVLÄXXS,2017-12-20 08:25,350,130,18,NA,30,NA,6.5,8.7,2.4,15,NA
GÄVLÄXXS,2017-12-22 07:30,570,160,26,NA,54,NA,8.8,8.8,2.5,NA,NA
GÄVLÄXXS,2017-12-26 08:15,660,200,44,NA,70,22,8.2,9.2,4,NA,NA
GÄVLÄXXS,2017-12-27 09:10,1100,260,40,NA,110,NA,13,8.9,4,25,NA
GÄVLÄXXS,2017-12-29 07:20,840,440,28,NA,66,NA,10.4,8.9,3.8,NA,NA
GÄVLÄXXS,2018-01-02 08:15,610,230,26,NA,56,34,8.1,8.9,3.5,NA,NA
GÄVLÄXXS,2018-01-03 07:25,750,250,38,NA,52,NA,8.2,8.9,3.5,NA,22
GÄVLÄXXS,2018-01-05 10:20,860,350,36,NA,80,NA,11.2,8.8,3.3,NA,NA
GÄVLÄXXS,2018-01-08 09:25,300,120,14,NA,26,6,7.1,8.4,2.3,NA,NA
GÄVLÄXXS,2018-01-10 08:30,400,120,18,60,40,NA,5.9,8.5,1.9,NA,19
GÄVLÄXXS,2018-01-12 07:55,470,150,16,NA,32,NA,10,8.5,1.9,NA,NA
GÄVLÄXXS,2018-01-15 00:00,370,63,32,NA,24,20,13.1,8.5,1.7,NA,NA
GÄVLÄXXS,2018-01-17 08:00,130,63,8,NA,20,NA,7.8,9.1,1.5,NA,18
GÄVLÄXXS,2018-01-17 08:40,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
GÄVLÄXXS,2018-01-19 07:15,280,52,14,NA,35,NA,6.6,8.6,1.4,NA,NA
GÄVLÄXXS,2018-01-22 08:10,230,110,2,NA,10,10,5.5,8.5,1,NA,NA
GÄVLÄXXS,2018-01-24 08:18,430,98,42,NA,38,NA,7.7,9.2,1.5,NA,18
GÄVLÄXXS,2018-01-25 11:50,910,280,NA,NA,NA,NA,NA,NA,1.6,NA,NA
GÄVLÄXXS,2018-01-26 08:30,2500,340,66,NA,33,NA,11.9,8.9,2.2,NA,NA
GÄVLÄXXS,2018-01-29 09:26,2500,690,68,NA,200,52,12,9.2,2.8,NA,NA
GÄVLÄXXS,2018-01-30 14:30,2100,670,68,NA,130,NA,NA,NA,2.6,NA,NA
GÄVLÄXXS,2018-01-31 08:50,2500,770,58,NA,150,52,15,9,2.4,NA,33
GÄVLÄXXS,2018-02-02 08:15,1400,560,58,NA,280,NA,12.4,9.4,2.1,NA,NA
GÄVLÄXXS,2018-02-03 10:10,3400,700,66,NA,220,NA,NA,NA,1.5,NA,NA
GÄVLÄXXS,2018-02-04 10:20,1700,600,64,NA,240,NA,NA,NA,1.3,NA,NA
GÄVLÄXXS,2018-02-05 08:00,420,170,44,NA,50,42,16,8.6,0.3,NA,NA
GÄVLÄXXS,2018-02-07 08:10,230,140,16,20,27,NA,11,8.5,0.4,NA,20
GÄVLÄXXS,2018-02-09 08:50,360,110,22,NA,27,NA,7.3,8.5,0.5,NA,NA
GÄVLÄXXS,2018-02-12 08:25,280,85,16,NA,29,10,8.6,9,0.4,NA,NA
GÄVLÄXXS,2018-02-14 07:45,460,130,20,NA,17,NA,7.2,9,0.5,NA,19
GÄVLÄXXS,2018-02-16 07:52,460,150,8,NA,20,NA,8.4,8.7,0.7,NA,NA
GÄVLÄXXS,2018-02-19 08:40,190,63,8,NA,8,14,7,8.8,0.3,NA,NA
GÄVLÄXXS,2018-02-20 09:15,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA
GÄVLÄXXS,2018-02-21 08:50,260,84,20,NA,29,NA,9.6,8.7,0.4,NA,17
GÄVLÄXXS,2018-02-23 07:55,420,200,22,NA,19,NA,15,8.5,NA,NA,NA
GÄVLÄXXS,2018-02-26 07:15,220,97,8,NA,15,16,7,8.4,NA,NA,NA
GÄVLÄXXS,2018-02-28 08:00,170,52,14,NA,15,NA,7,8.7,0.2,NA,16
GÄVLÄXXS,2018-03-02 08:55,120,20,10,NA,10,NA,7.8,8.7,1,NA,NA
GÄVLÄXXS,2018-03-05 08:10,220,120,18,NA,22,12,11,8.6,0.4,NA,NA
GÄVLÄXXS,2018-03-07 07:15,320,130,20,20,19,NA,11,8.7,0.1,NA,14
GÄVLÄXXS,2018-03-09 07:15,230,110,6,NA,6,NA,8.7,8.9,0.1,NA,NA
GÄVLÄXXS,2018-03-12 08:15,90,75,22,NA,22,8,7.8,9.1,0.5,NA,NA
GÄVLÄXXS,2018-03-13 09:50,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA
GÄVLÄXXS,2018-03-14 08:20,580,210,30,NA,49,NA,5.3,9,0.6,NA,21
GÄVLÄXXS,2018-03-16 08:57,640,180,18,NA,27,NA,10.6,8.9,0.5,NA,NA
GÄVLÄXXS,2018-03-19 00:00,160,51,16,NA,NA,NA,NA,NA,NA,NA,NA
GÄVLÄXXS,2018-03-19 09:11,NA,NA,NA,NA,10,14,5.5,8.6,NA,NA,NA
GÄVLÄXXS,2018-03-21 09:00,160,52,6,NA,13,NA,4.6,8.6,0.8,NA,18
GÄVLÄXXS,2018-03-23 07:50,330,120,10,NA,15,NA,4.8,8.7,1.1,NA,NA
GÄVLÄXXS,2018-03-26 08:50,410,160,18,NA,29,26,5.3,8.7,1.6,NA,NA
GÄVLÄXXS,2018-03-28 08:45,250,41,20,NA,10,NA,6.6,8.7,0.5,NA,16
GÄVLÄXXS,2018-03-29 07:10,250,100,14,NA,8,NA,5.1,8.5,0.5,NA,NA
GÄVLÄXXS,2018-04-02 00:00,110,31,6,NA,NA,NA,NA,NA,1.2,NA,NA
GÄVLÄXXS,2018-04-02 09:05,NA,NA,NA,NA,4,22,5.3,8.5,NA,NA,NA
GÄVLÄXXS,2018-04-04 07:45,190,86,12,22,17,NA,4,8.7,1.7,NA,15
GÄVLÄXXS,2018-04-06 08:54,200,46,44,NA,86,NA,10,8.9,2.2,NA,NA
GÄVLÄXXS,2018-04-09 08:40,270,120,22,NA,27,24,4.4,8.5,2.5,NA,NA
GÄVLÄXXS,2018-04-11 07:45,210,96,8,NA,13,NA,4,8.5,2.3,NA,17
GÄVLÄXXS,2018-04-13 07:30,190,52,18,NA,20,NA,7.3,8.3,2.7,NA,NA
GÄVLÄXXS,2018-04-13 09:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GÄVLÄXXS,2018-04-16 08:25,260,85,6,NA,27,6,8.1,8.3,3.5,NA,NA
GÄVLÄXXS,2018-04-17 09:45,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA
GÄVLÄXXS,2018-04-18 08:10,260,150,20,NA,15,NA,5.7,8.5,3.9,NA,17
GÄVLÄXXS,2018-04-20 07:15,200,85,12,NA,22,NA,4.8,8.3,5,NA,NA
GÄVLÄXXS,2018-04-23 08:45,74,10,10,NA,12,4,3.7,8.4,6.6,NA,NA
GÄVLÄXXS,2018-04-25 08:10,310,110,16,NA,13,NA,3.8,8.8,6.3,NA,19
GÄVLÄXXS,2018-04-27 08:13,300,52,20,NA,10,NA,4.6,9,7,NA,NA
GÄVLÄXXS,2018-04-30 07:45,74,10,6,NA,2,10,3.4,8.6,7.1,NA,NA
GÄVLÄXXS,2018-05-02 09:00,1800,310,58,120,120,NA,8.5,9,7.1,NA,22
GÄVLÄXXS,2018-05-04 07:40,1200,150,36,NA,50,NA,8.6,8.6,7.1,NA,NA
GÄVLÄXXS,2018-05-07 09:15,150,52,14,NA,8,6,4.6,8.4,8.7,NA,NA
GÄVLÄXXS,2018-05-09 07:40,120,41,4,NA,2,NA,3.4,8.5,10,NA,18
GÄVLÄXXS,2018-05-11 07:55,210,31,20,NA,20,NA,4.8,8.3,10.6,NA,NA
GÄVLÄXXS,2018-05-14 08:20,190,63,12,NA,13,6,3,8.3,11.9,NA,NA
GÄVLÄXXS,2018-05-16 08:40,220,41,10,NA,4,NA,2.9,8.3,12.1,NA,16
GÄVLÄXXS,2018-05-17 11:55,250,150,NA,NA,NA,NA,NA,NA,13.7,NA,NA
GÄVLÄXXS,2018-05-18 08:00,290,63,8,NA,13,NA,4.4,8.3,13.2,NA,NA
GÄVLÄXXS,2018-05-21 07:20,98,20,4,NA,<2,38,4.3,8.4,14.2,NA,NA
GÄVLÄXXS,2018-05-23 08:30,240,<10,4,NA,6,NA,4.2,8.4,15.1,NA,16
GÄVLÄXXS,2018-05-23 09:50,NA,NA,NA,NA,NA,NA,NA,NA,15.7,NA,NA
GÄVLÄXXS,2018-05-25 07:10,240,30,6,NA,8,NA,4.9,8.3,16.1,NA,NA
GÄVLÄXXS,2018-05-28 07:55,75,10,<2,NA,2,6,3.9,8.3,17.7,NA,NA
GÄVLÄXXS,2018-05-30 08:36,1000,130,16,NA,32,NA,6.5,8.5,18.7,NA,15
GÄVLÄXXS,2018-05-31 12:30,680,86,10,NA,NA,NA,NA,NA,19.4,NA,NA
GÄVLÄXXS,2018-06-01 06:10,360,75,14,NA,8,NA,5.4,8.3,18.7,NA,NA
GÄVLÄXXS,2018-06-04 08:35,160,52,2,NA,4,6,4.5,8.2,19.8,NA,NA
GÄVLÄXXS,2018-06-05 09:10,150,20,8,3,<2,NA,6.2,8.3,20,NA,14
GÄVLÄXXS,2018-06-07 09:20,290,41,4,NA,NA,NA,NA,NA,20,NA,NA
GÄVLÄXXS,2018-06-08 09:00,270,51,6,NA,17,NA,6.1,8.3,19.3,NA,NA
GÄVLÄXXS,2018-06-11 08:35,260,31,6,NA,8,28,5.1,8.3,19.6,NA,NA
GÄVLÄXXS,2018-06-13 08:15,280,52,2,NA,10,NA,6.7,8.4,19.5,NA,14
GÄVLÄXXS,2018-06-14 13:55,190,20,8,NA,NA,NA,NA,NA,20,NA,NA
GÄVLÄXXS,2018-06-15 09:00,570,63,14,NA,7,NA,6.8,8.4,18.9,NA,NA
GÄVLÄXXS,2018-06-18 07:36,160,<10,6,NA,15,6,4.8,8.4,18.5,NA,NA
GÄVLÄXXS,2018-06-19 09:10,NA,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA
GÄVLÄXXS,2018-06-20 08:35,380,10,16,NA,15,NA,6.3,8.4,17.4,NA,13
GÄVLÄXXS,2018-06-21 07:20,580,10,18,NA,24,NA,5.9,8.6,17.2,NA,NA
GÄVLÄXXS,2018-06-21 12:00,580,10,18,NA,NA,NA,NA,NA,17.2,NA,NA
GÄVLÄXXS,2018-06-25 08:35,110,<10,12,NA,2,4,5.4,41.3,15.3,NA,NA
GÄVLÄXXS,2018-06-27 07:45,120,<10,6,NA,10,NA,5.8,8.4,16.1,NA,16
GÄVLÄXXS,2018-06-28 11:40,160,<10,14,NA,NA,NA,NA,NA,17.3,NA,NA
GÄVLÄXXS,2018-06-29 08:35,1200,10,4,NA,4,NA,4.5,8.3,16.5,NA,NA
GÄVLÄXXS,2018-07-02 07:45,190,10,<2,NA,4,2,4.5,8.2,18,NA,NA
GÄVLÄXXS,2018-07-04 10:05,220,20,2,<2,4,NA,5.9,8.3,17.5,NA,13
GÄVLÄXXS,2018-07-05 08:15,200,52,4,NA,NA,NA,NA,NA,18.4,NA,NA
GÄVLÄXXS,2018-07-06 07:20,200,10,10,NA,8,NA,5.7,8.2,18.4,NA,NA
GÄVLÄXXS,2018-07-09 09:12,170,10,<2,NA,4,14,4.6,8.2,19.5,NA,NA
GÄVLÄXXS,2018-07-11 08:50,240,10,16,NA,6,NA,5.6,8.7,18.9,NA,12
GÄVLÄXXS,2018-07-12 10:25,160,10,6,NA,NA,NA,NA,NA,19,NA,NA
GÄVLÄXXS,2018-07-13 08:40,410,31,10,NA,20,NA,7.5,8.2,19.5,NA,NA
GÄVLÄXXS,2018-07-16 08:40,740,41,16,NA,13,6,12,11.3,20.1,NA,NA
GÄVLÄXXS,2018-07-17 10:05,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA
GÄVLÄXXS,2018-07-18 08:55,570,20,6,NA,10,NA,6.5,8.3,21.5,NA,12
GÄVLÄXXS,2018-07-19 14:00,460,10,<2,NA,NA,NA,NA,NA,22.6,NA,NA
GÄVLÄXXS,2018-07-20 08:15,300,<10,6,NA,3,NA,5.8,8.3,21.1,NA,NA
GÄVLÄXXS,2018-07-23 08:25,310,20,4,NA,4,4,4.6,24.9,21,NA,NA
GÄVLÄXXS,2018-07-25 07:15,430,<10,4,NA,20,NA,5.8,10.4,21.8,NA,11
GÄVLÄXXS,2018-07-27 08:50,360,20,<2,NA,19,NA,5.1,8.3,20.6,NA,NA
GÄVLÄXXS,2018-07-30 08:45,260,<10,4,NA,48,10,4.3,14.5,20,NA,NA
GÄVLÄXXS,2018-08-01 08:45,560,40,8,38,38,NA,9.9,8.3,19.8,NA,12
GÄVLÄXXS,2018-08-02 13:10,610,30,4,NA,17,NA,NA,NA,21.7,NA,NA
GÄVLÄXXS,2018-08-03 08:39,580,40,4,NA,18,NA,5.2,8.3,21.2,NA,NA
GÄVLÄXXS,2018-08-06 08:36,8200,170,2,NA,>4800,4,5.2,8.3,21.4,NA,NA
GÄVLÄXXS,2018-08-08 08:15,2600,30,2,NA,NA,NA,4.2,83.7,21.5,NA,11
GÄVLÄXXS,2018-08-08 11:15,NA,NA,NA,NA,32,NA,5.4,73.6,NA,NA,12
GÄVLÄXXS,2018-08-09 13:50,770,60,6,NA,NA,NA,NA,NA,21.3,NA,NA
GÄVLÄXXS,2018-08-10 08:27,650,20,2,NA,8,NA,5.2,34.1,20.7,NA,NA
GÄVLÄXXS,2018-08-13 09:06,700,70,2,NA,30,22,4.1,8.48,18.9,NA,NA
GÄVLÄXXS,2018-08-14 09:15,NA,NA,NA,NA,NA,NA,NA,NA,18.6,NA,NA
GÄVLÄXXS,2018-08-15 09:12,910,90,4,NA,32,NA,8.9,8.5,18.4,NA,12
GÄVLÄXXS,2018-08-16 13:40,430,20,2,NA,NA,NA,NA,NA,18.6,NA,NA
GÄVLÄXXS,2018-08-17 08:36,1900,110,4,NA,4,NA,4.7,8.4,18.4,NA,NA
GÄVLÄXXS,2018-08-20 09:29,1200,63,12,NA,130,26,4,15.5,17.8,NA,NA
GÄVLÄXXS,2018-08-22 08:55,470,41,14,NA,8,NA,8.2,9.1,17.8,NA,12
GÄVLÄXXS,2018-08-23 11:13,400,10,6,NA,NA,NA,NA,NA,18,NA,NA
GÄVLÄXXS,2018-08-24 06:55,1200,470,2,NA,80,NA,4,19.1,17.6,NA,NA
GÄVLÄXXS,2018-08-25 15:10,390,41,NA,NA,NA,NA,NA,NA,17.9,NA,NA
GÄVLÄXXS,2018-08-27 08:25,570,85,2,NA,24,10,3.6,95.1,16.9,NA,NA
GÄVLÄXXS,2018-08-29 08:05,350,52,4,NA,15,NA,4.6,8.6,16.8,NA,12
GÄVLÄXXS,2018-08-30 11:07,350,95,4,NA,NA,NA,NA,NA,16.9,NA,NA
GÄVLÄXXS,2018-08-31 07:10,370,31,8,NA,15,NA,3.4,35.8,16.3,NA,NA
GÄVLÄXXS,2018-09-03 07:50,360,31,4,NA,8,6,5.3,8.7,16.2,NA,NA
GÄVLÄXXS,2018-09-05 13:20,670,120,4,NA,NA,NA,NA,NA,16.6,NA,NA
GÄVLÄXXS,2018-09-06 08:10,220,10,2,15,8,NA,5.5,8.4,16.1,NA,12
GÄVLÄXXS,2018-09-07 08:35,470,<10,10,NA,6,NA,6.8,8.4,16.2,NA,NA
GÄVLÄXXS,2018-09-09 10:51,1600,260,NA,NA,NA,NA,NA,NA,16.5,NA,NA
GÄVLÄXXS,2018-09-10 07:55,1600,260,20,NA,160,44,4.8,9.3,16.2,NA,NA
GÄVLÄXXS,2018-09-11 07:55,1400,140,NA,NA,NA,NA,NA,NA,16.2,NA,NA
GÄVLÄXXS,2018-09-11 08:40,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA
GÄVLÄXXS,2018-09-12 07:50,2200,310,10,NA,77,NA,4.5,9.1,15.8,NA,15
GÄVLÄXXS,2018-09-13 08:43,1500,170,36,NA,NA,NA,NA,NA,15.5,NA,NA
GÄVLÄXXS,2018-09-14 09:07,1900,220,16,NA,74,NA,6.2,9.4,15.3,NA,NA
GÄVLÄXXS,2018-09-17 09:56,2200,310,38,NA,91,84,8.6,9.8,15,NA,NA
GÄVLÄXXS,2018-09-19 09:19,820,74,32,NA,35,NA,10,14.4,15.3,NA,19
GÄVLÄXXS,2018-09-21 08:30,500,52,18,NA,15,NA,6,9.2,14.8,NA,NA
GÄVLÄXXS,2018-09-24 08:00,4600,580,10,NA,250,NA,4.4,8.9,13.3,NA,NA
GÄVLÄXXS,2018-09-26 09:00,440,41,10,NA,10,NA,3.8,10,12.4,NA,15
GÄVLÄXXS,2018-09-27 10:30,370,74,14,NA,NA,NA,NA,NA,12.9,NA,NA
GÄVLÄXXS,2018-09-28 08:23,610,52,10,NA,20,4,3.7,8.5,12.4,NA,NA
GÄVLÄXXS,2018-10-01 08:20,270,31,10,NA,4,10,3.7,8.6,11.4,NA,NA
GÄVLÄXXS,2018-10-03 07:55,4800,440,36,110,97,NA,7.3,59.4,10.8,NA,15
GÄVLÄXXS,2018-10-05 07:05,2600,180,12,NA,35,NA,6.8,27.7,10.7,NA,NA
GÄVLÄXXS,2018-10-08 08:17,330,63,6,NA,20,26,4.1,54,10.3,NA,NA
GÄVLÄXXS,2018-10-09 13:01,360,52,12,NA,NA,NA,NA,NA,11,NA,NA
GÄVLÄXXS,2018-10-10 08:10,1300,260,20,NA,100,NA,5.6,9.5,10.9,NA,18
GÄVLÄXXS,2018-10-12 08:00,1400,150,16,NA,17,NA,6.4,9.3,NA,NA,NA
GÄVLÄXXS,2018-10-15 08:50,380,41,14,NA,<2,12,5.5,58.6,11.5,NA,NA
GÄVLÄXXS,2018-10-16 08:35,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA
GÄVLÄXXS,2018-10-16 15:10,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA
GÄVLÄXXS,2018-10-17 08:00,620,52,16,NA,6,NA,5.8,8.82,11.6,NA,15
GÄVLÄXXS,2018-10-18 11:20,320,84,8,NA,NA,NA,NA,NA,12,NA,NA
GÄVLÄXXS,2018-10-19 08:10,470,110,18,NA,10,NA,5.8,8.7,11.5,NA,NA
GÄVLÄXXS,2018-10-22 07:55,290,74,14,NA,22,20,3.1,20,11.1,NA,NA
GÄVLÄXXS,2018-10-24 08:30,630,86,4,NA,15,NA,2.8,10.9,10.7,NA,13
GÄVLÄXXS,2018-10-26 00:00,1700,160,8,NA,NA,NA,NA,NA,9.8,NA,NA
GÄVLÄXXS,2018-10-26 08:00,1700,160,8,NA,35,NA,4.2,24.7,9.8,NA,NA
GÄVLÄXXS,2018-10-29 08:00,1600,220,32,NA,39,48,9.4,9.6,7.7,NA,NA
GÄVLÄXXS,2018-10-31 07:50,990,120,22,NA,56,NA,6.6,205,7.3,NA,13
GÄVLÄXXS,2018-11-01 13:20,2400,400,24,NA,NA,NA,NA,NA,7.2,NA,NA
GÄVLÄXXS,2018-11-02 07:40,2000,270,28,NA,74,NA,13,16.7,6.5,NA,NA
GÄVLÄXXS,2018-11-05 07:35,3900,380,30,NA,180,72,14,27.9,6.8,NA,NA
GÄVLÄXXS,2018-11-07 08:25,520,130,16,20,13,NA,9.8,9.32,7,NA,19
GÄVLÄXXS,2018-11-08 13:00,590,12,12,NA,NA,NA,NA,NA,7.7,NA,NA
GÄVLÄXXS,2018-11-09 08:40,460,98,6,NA,14,NA,8.2,9.4,7.4,NA,NA
GÄVLÄXXS,2018-11-12 07:45,750,200,20,NA,43,10,7.4,9.2,7.7,NA,NA
GÄVLÄXXS,2018-11-14 08:10,2000,240,42,NA,110,14,9.8,9.7,7.7,NA,17
GÄVLÄXXS,2018-11-16 08:45,1200,260,36,NA,80,NA,12,9.7,7.6,NA,NA
GÄVLÄXXS,2018-11-19 07:30,1900,410,32,NA,93,26,12,9.6,7.1,NA,NA
GÄVLÄXXS,2018-11-21 08:55,360,85,14,NA,17,NA,5.7,9,6.3,NA,17
GÄVLÄXXS,2018-11-22 12:15,280,120,26,NA,NA,NA,NA,NA,6.5,NA,NA
GÄVLÄXXS,2018-11-23 07:15,350,90,12,NA,58,NA,9.7,8.7,5.5,NA,NA
GÄVLÄXXS,2018-11-26 09:20,360,110,10,NA,2,10,8.6,8.6,4,NA,NA
GÄVLÄXXS,2018-11-28 09:41,230,75,14,NA,13,NA,14,8.6,3.3,NA,12
GÄVLÄXXS,2018-11-29 12:30,290,40,16,NA,NA,NA,NA,NA,3.6,NA,NA
GÄVLÄXXS,2018-11-30 08:00,500,86,40,NA,60,NA,9.2,37.8,3.5,NA,NA
GÄVLÄXXS,2018-12-03 07:35,910,160,14,NA,49,10,5.8,74.1,3.9,NA,NA
GÄVLÄXXS,2018-12-05 08:05,2100,190,20,100,37,NA,7.3,10.5,3.4,NA,16
GÄVLÄXXS,2018-12-06 11:40,2800,350,34,NA,NA,NA,NA,NA,3.8,NA,NA
GÄVLÄXXS,2018-12-07 09:20,2300,420,46,NA,69,NA,9.5,66.5,3.7,NA,NA
GÄVLÄXXS,2018-12-10 00:00,3900,270,64,NA,NA,NA,NA,NA,3.9,NA,NA
GÄVLÄXXS,2018-12-10 09:23,NA,NA,NA,NA,110,90,17.6,43.3,NA,NA,NA
GÄVLÄXXS,2018-12-12 08:33,1300,320,58,NA,52,54,14,21.9,3.4,NA,27
GÄVLÄXXS,2018-12-14 09:33,1400,370,46,NA,71,NA,13.2,9.8,2.9,NA,NA
GÄVLÄXXS,2018-12-17 08:00,360,190,22,NA,44,18,8.5,9,2.4,NA,NA
GÄVLÄXXS,2018-12-19 08:05,500,130,22,NA,42,NA,8,8.9,2,NA,14
GÄVLÄXXS,2018-12-19 09:30,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA
GÄVLÄXXS,2018-12-20 12:00,210,52,22,NA,NA,NA,NA,NA,2.3,NA,NA
GÄVLÄXXS,2018-12-21 07:00,390,160,6,NA,46,NA,6.1,9,2,NA,NA
GÄVLÄXXS,2018-12-24 08:50,510,200,36,NA,40,42,6.6,10.2,1.3,NA,NA
GÄVLÄXXS,2018-12-27 07:40,580,230,12,NA,27,NA,4.2,25.6,1.8,NA,15
GÄVLÄXXS,2018-12-27 11:30,500,130,18,NA,NA,NA,NA,NA,2,NA,NA
GÄVLÄXXS,2018-12-28 07:55,450,200,20,NA,30,NA,7.9,28.9,1.4,NA,NA
GÄVLÄXXS,2018-12-31 08:15,480,170,20,NA,56,38,5.7,41.9,1.1,NA,NA
GÄVLÄXXS,2019-01-02 07:35,440,120,12,NA,160,NA,5.7,9.4,1.5,NA,15
GÄVLÄXXS,2019-01-03 08:54,620,130,28,NA,NA,NA,NA,NA,1.3,NA,NA
GÄVLÄXXS,2019-01-04 08:23,390,150,22,NA,35,NA,4.9,29.5,1.1,NA,NA
GÄVLÄXXS,2019-01-07 08:29,150,63,4,NA,19,38,5.3,48.8,1.3,NA,NA
GÄVLÄXXS,2019-01-09 09:34,450,86,26,35,63,NA,5.6,9.5,1.1,NA,14
GÄVLÄXXS,2019-01-10 08:52,580,150,28,NA,NA,NA,NA,NA,1.2,NA,NA
GÄVLÄXXS,2019-01-11 08:20,560,190,30,NA,32,NA,7.7,17.7,1.5,NA,NA
GÄVLÄXXS,2019-01-14 08:40,440,110,14,NA,27,30,6.8,61.3,0.5,NA,NA
GÄVLÄXXS,2019-01-16 09:55,640,130,14,NA,17,14,6.2,28.8,0.4,NA,13
GÄVLÄXXS,2019-01-18 08:40,1900,280,32,NA,80,NA,8.6,20.1,0.1,NA,NA
GÄVLÄXXS,2019-01-21 08:30,760,96,38,NA,96,54,7.3,37.3,0.2,NA,NA
